"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 17 02:15:19 UTC 2024","Wed Jul 17 02:15:20 UTC 2024","1220","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""InventoryItemsCommissioning""",""
"passed","Wed Jul 17 03:23:02 UTC 2024","Wed Jul 17 03:23:02 UTC 2024","203","","Settlements Adjustment check list Document","","","","(VATOnRelease) Data preparation",""
"passed","Wed Jul 17 03:03:34 UTC 2024","Wed Jul 17 03:03:37 UTC 2024","2935","","Documents generate on","","","","(VATOnRelease) PI generate  CashPayment",""
"passed","Wed Jul 17 02:13:03 UTC 2024","Wed Jul 17 02:13:06 UTC 2024","3327","","004_QuickSettings","","","","(VATOnRelease) Data preparation Enterprise",""
"passed","Wed Jul 17 04:14:05 UTC 2024","Wed Jul 17 04:14:07 UTC 2024","1830","","Y_002 Department functional option check","","","","(VATOnRelease) Advanced Invoice Received True",""
"passed","Wed Jul 17 02:20:35 UTC 2024","Wed Jul 17 02:20:36 UTC 2024","1064","","040 Bank receipt document create","","","","(VATOnRelease) Preparation Create EU resident",""
"passed","Wed Jul 17 02:50:47 UTC 2024","Wed Jul 17 02:50:54 UTC 2024","7108","","MainMenu","","","","(VATOnRelease) Contabilitate_Documente",""
"passed","Wed Jul 17 03:08:31 UTC 2024","Wed Jul 17 03:08:33 UTC 2024","2618","","Documents generate on","","","","(VATOnRelease) Advanced Invoice Received generate AdvancedInvoiceReceived Return",""
"passed","Wed Jul 17 02:08:10 UTC 2024","Wed Jul 17 02:08:11 UTC 2024","1051","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""DataExchangeScenarios""",""
"passed","Wed Jul 17 02:09:20 UTC 2024","Wed Jul 17 02:09:21 UTC 2024","1080","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""VATCodeClassifier""",""
"passed","Wed Jul 17 02:13:49 UTC 2024","Wed Jul 17 02:13:52 UTC 2024","2285","","Company settings","","","","(VATOnRelease) Accounting policy creation",""
"passed","Wed Jul 17 04:07:12 UTC 2024","Wed Jul 17 04:07:14 UTC 2024","2134","","PI gener on AIR/SI gener on AII","","","","(VATOnRelease) Advanced Invoice Issued for button",""
"passed","Wed Jul 17 02:14:29 UTC 2024","Wed Jul 17 02:14:30 UTC 2024","1299","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""PurchaseReturn""",""
"passed","Wed Jul 17 04:09:29 UTC 2024","Wed Jul 17 04:09:33 UTC 2024","3534","","AII_BR_AII(Return)","","","","(VATOnRelease) AII_BR_AIIR  5 case",""
"passed","Wed Jul 17 03:19:08 UTC 2024","Wed Jul 17 03:19:11 UTC 2024","2213","","Accounting reports detailing check","","","","(VATOnRelease) Main book",""
"failed","Wed Jul 17 03:33:57 UTC 2024","Wed Jul 17 03:34:20 UTC 2024","23053","","E-transport sending files","","","","(VATOnRelease) Consignment note posting 30-Transport pe teritoriul naţional for sending",""
"failed","Wed Jul 17 03:17:18 UTC 2024","Wed Jul 17 03:17:26 UTC 2024","7416","","Import and Template for import","","","","(VATOnRelease) Add to Catalog Units",""
"passed","Wed Jul 17 03:33:05 UTC 2024","Wed Jul 17 03:33:11 UTC 2024","5882","","E-Transport filling check","","","","(VATOnRelease) Consignment note creation 30-Transport pe teritoriul naţional",""
"passed","Wed Jul 17 03:59:31 UTC 2024","Wed Jul 17 03:59:35 UTC 2024","3723","","Work Document Cash Payment > changes Cash flow activities","","","","(VATOnRelease) CashPayment > Plati la fondatori aferente rambursarii capitalului social",""
"failed","Wed Jul 17 02:52:56 UTC 2024","Wed Jul 17 02:53:11 UTC 2024","15143","","Check currency conversion for EU resident","","","","(VATOnRelease) Purchase Invoice  Yen (JPY)",""
"passed","Wed Jul 17 02:11:11 UTC 2024","Wed Jul 17 02:11:12 UTC 2024","954","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""AccountingSettingsKinds""",""
"passed","Wed Jul 17 02:51:38 UTC 2024","Wed Jul 17 02:51:42 UTC 2024","3208","","Check currency conversion for EU resident","","","","(VATOnRelease) Filling in the ""Currencies"" catalog",""
"passed","Wed Jul 17 03:12:07 UTC 2024","Wed Jul 17 03:12:10 UTC 2024","2832","","Documents generate on","","","","(VATOnRelease) Purchase Invoice for Sales invoise",""
"passed","Wed Jul 17 02:09:14 UTC 2024","Wed Jul 17 02:09:15 UTC 2024","1080","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""DocumentTypes""",""
"passed","Wed Jul 17 03:56:33 UTC 2024","Wed Jul 17 03:56:36 UTC 2024","2842","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Bank Payment > changes Cash flow activities 666",""
"passed","Wed Jul 17 02:10:25 UTC 2024","Wed Jul 17 02:10:26 UTC 2024","1080","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""States""",""
"failed","Wed Jul 17 03:16:53 UTC 2024","Wed Jul 17 03:17:11 UTC 2024","18333","","EN generate SI>SR check Posts and DR/CR","","","","(VATOnRelease) Exit notice",""
"passed","Wed Jul 17 02:45:03 UTC 2024","Wed Jul 17 02:45:15 UTC 2024","11171","","Journal entry document","","","","(VATOnRelease) Journal entry document",""
"passed","Wed Jul 17 02:11:03 UTC 2024","Wed Jul 17 02:11:04 UTC 2024","1017","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""MagneticCardsTemplates""",""
"failed","Wed Jul 17 02:53:28 UTC 2024","Wed Jul 17 02:53:46 UTC 2024","17350","","Check currency conversion for EU resident","","","","(VATOnRelease) Additional Expenses EUR",""
"failed","Wed Jul 17 02:57:16 UTC 2024","Wed Jul 17 02:57:21 UTC 2024","5585","","Check currency conversion for EU resident","","","","(VATOnRelease) Bank Receipt in  Yen",""
"passed","Wed Jul 17 02:14:30 UTC 2024","Wed Jul 17 02:14:32 UTC 2024","1111","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""SalesOrder""",""
"failed","Wed Jul 17 02:51:42 UTC 2024","Wed Jul 17 02:52:07 UTC 2024","25674","","Check currency conversion for EU resident","","","","(VATOnRelease) Filling in the ""Currencies"" catalog Yen",""
"passed","Wed Jul 17 02:14:45 UTC 2024","Wed Jul 17 02:14:46 UTC 2024","1208","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""PaymentRequestOutgoing""",""
"passed","Wed Jul 17 02:57:47 UTC 2024","Wed Jul 17 02:57:49 UTC 2024","2159","","Check currency conversion for EU resident","","","","(VATOnRelease) Advanced Invoice Issued EUR",""
"passed","Wed Jul 17 02:26:09 UTC 2024","Wed Jul 17 02:26:14 UTC 2024","4632","","090 Purchase invoice and Purchase return","","","","(VATOnRelease) Purchase invoice create",""
"passed","Wed Jul 17 02:08:03 UTC 2024","Wed Jul 17 02:08:04 UTC 2024","1270","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""ChecksKinds""",""
"passed","Wed Jul 17 04:06:28 UTC 2024","Wed Jul 17 04:06:32 UTC 2024","4143","","PI gener on AIR/SI gener on AII","","","","(VATOnRelease) Purchase Invoice 900 < Avansa work button",""
"passed","Wed Jul 17 03:18:25 UTC 2024","Wed Jul 17 03:18:28 UTC 2024","2800","","Payment request ingoing","","","","(VATOnRelease) Payment request ingoing (Promissory note)",""
"passed","Wed Jul 17 02:44:15 UTC 2024","Wed Jul 17 02:44:32 UTC 2024","17068","","Docs create SAve OPen Close","","","","(VATOnRelease) Inventory Reconciliation Fact",""
"passed","Wed Jul 17 03:12:14 UTC 2024","Wed Jul 17 03:12:17 UTC 2024","2472","","Documents generate on","","","","(VATOnRelease) list ExitNotice button generate SI",""
"passed","Wed Jul 17 02:07:55 UTC 2024","Wed Jul 17 02:07:56 UTC 2024","1157","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""AddIns""",""
"passed","Wed Jul 17 02:07:29 UTC 2024","Wed Jul 17 02:07:43 UTC 2024","14449","","000_SetUseVanessaEXTadd-in","","","","(VATOnRelease) Set Use VanessaExt add in checkbox",""
"passed","Wed Jul 17 04:11:54 UTC 2024","Wed Jul 17 04:11:57 UTC 2024","3051","","Y_002 Department functional option check","","","","(VATOnRelease) Sales Invoice False",""
"passed","Wed Jul 17 02:08:35 UTC 2024","Wed Jul 17 02:08:36 UTC 2024","1059","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""ObjectPropertyValueHierarchy""",""
"failed","Wed Jul 17 03:35:49 UTC 2024","Wed Jul 17 03:35:58 UTC 2024","8402","","VAT rates selection check","","","","(VATOnRelease) EU member",""
"passed","Wed Jul 17 02:19:58 UTC 2024","Wed Jul 17 02:20:01 UTC 2024","2942","","020 Opening balance create","","","","(VATOnRelease) Source document creation",""
"passed","Wed Jul 17 02:41:07 UTC 2024","Wed Jul 17 02:41:33 UTC 2024","25856","","Check VAT limits","","","","(VATOnRelease) Check VAT limits 2",""
"passed","Wed Jul 17 04:12:36 UTC 2024","Wed Jul 17 04:12:39 UTC 2024","3045","","Y_002 Department functional option check","","","","(VATOnRelease) Assembly",""
"passed","Wed Jul 17 03:12:37 UTC 2024","Wed Jul 17 03:12:39 UTC 2024","2790","","Documents generate on","","","","(VATOnRelease) AdvancedInvoiceIssued  generate SalesInvoice",""
"passed","Wed Jul 17 03:56:23 UTC 2024","Wed Jul 17 03:56:25 UTC 2024","1926","","Work Document Bank Payment > changes Cash flow activities","","","","(VATOnRelease) Bank Payment > changes Cash flow activities 409.11",""
"passed","Wed Jul 17 02:30:17 UTC 2024","Wed Jul 17 02:30:32 UTC 2024","15720","","101 Change Fixed Assets Parameters","","","","(VATOnRelease) Check Fixed Assets Depreciation next month",""
"passed","Wed Jul 17 02:08:39 UTC 2024","Wed Jul 17 02:08:41 UTC 2024","1325","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""PerformerRoles""",""
"passed","Wed Jul 17 02:44:51 UTC 2024","Wed Jul 17 02:44:52 UTC 2024","1423","","Docs create SAve OPen Close","","","","(VATOnRelease) Fixed Assets Reconciliation",""
"passed","Wed Jul 17 04:13:56 UTC 2024","Wed Jul 17 04:13:58 UTC 2024","1831","","Y_002 Department functional option check","","","","(VATOnRelease) Set Advanced Income Write off Parameters True",""
"passed","Wed Jul 17 03:24:28 UTC 2024","Wed Jul 17 03:24:29 UTC 2024","861","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Catalog.Contracts",""
"passed","Wed Jul 17 02:14:23 UTC 2024","Wed Jul 17 02:14:24 UTC 2024","1220","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""PurchaseOrder""",""
"passed","Wed Jul 17 02:44:52 UTC 2024","Wed Jul 17 02:44:54 UTC 2024","1628","","Docs create SAve OPen Close","","","","(VATOnRelease) Fixed Assets Write Off",""
"passed","Wed Jul 17 04:09:15 UTC 2024","Wed Jul 17 04:09:17 UTC 2024","2556","","AIR>BP>PI>PR>BR>check DR\CR","","","","(VATOnRelease) Advanced invoice received 7",""
"passed","Wed Jul 17 03:08:05 UTC 2024","Wed Jul 17 03:08:07 UTC 2024","1987","","Documents generate on","","","","(VATOnRelease) AdvanceReport Undo Posting",""
"passed","Wed Jul 17 02:40:08 UTC 2024","Wed Jul 17 02:40:09 UTC 2024","1302","","Main menu > click open","","","","(VATOnRelease) General journal",""
"passed","Wed Jul 17 04:02:41 UTC 2024","Wed Jul 17 04:02:49 UTC 2024","7260","","Document mark/unmark for deletion","","","","(VATOnRelease) Purchase order",""
"passed","Wed Jul 17 03:57:35 UTC 2024","Wed Jul 17 03:57:37 UTC 2024","1893","","BankReceipt change cash flow activity","","","","(VATOnRelease) BR> Incasari rambursari sume neutilizate de la avans de trezorerie",""
"passed","Wed Jul 17 02:44:34 UTC 2024","Wed Jul 17 02:44:36 UTC 2024","1634","","Docs create SAve OPen Close","","","","(VATOnRelease) Inventory Increase",""
"passed","Wed Jul 17 03:07:47 UTC 2024","Wed Jul 17 03:07:49 UTC 2024","1788","","Documents generate on","","","","(VATOnRelease) AdditionalExpenses UndoPosting",""
"passed","Wed Jul 17 03:14:22 UTC 2024","Wed Jul 17 03:14:24 UTC 2024","1853","","PInvoice added line after choose vender","","","","(VATOnRelease) PurchaseInvoice added line after choose vender",""
"passed","Wed Jul 17 03:19:11 UTC 2024","Wed Jul 17 03:19:19 UTC 2024","8262","","Accounting reports detailing check","","","","(VATOnRelease) Trial balance detailing check",""
"passed","Wed Jul 17 02:17:32 UTC 2024","Wed Jul 17 02:17:39 UTC 2024","6712","","011 Filling in the Currencies catalog","","","","(VATOnRelease) Import of currency exchange rates",""
"passed","Wed Jul 17 02:15:46 UTC 2024","Wed Jul 17 02:15:47 UTC 2024","1130","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""InventoryInCommissioningTransfer""",""
"passed","Wed Jul 17 03:07:01 UTC 2024","Wed Jul 17 03:07:04 UTC 2024","2369","","Documents generate on","","","","(VATOnRelease) list PR generate Bank Receipt",""
"passed","Wed Jul 17 04:03:31 UTC 2024","Wed Jul 17 04:03:38 UTC 2024","6919","","Document mark/unmark for deletion","","","","(VATOnRelease) Set Advanced Expenses Write off Parameters",""
"passed","Wed Jul 17 02:15:06 UTC 2024","Wed Jul 17 02:15:07 UTC 2024","1099","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""InventoryWriteOff""",""
"failed","Wed Jul 17 04:17:32 UTC 2024","Wed Jul 17 04:17:43 UTC 2024","11441","","Retail operations","","","","(VATOnRelease) GoodsReturnFromRetail",""
"passed","Wed Jul 17 03:57:50 UTC 2024","Wed Jul 17 03:57:53 UTC 2024","3346","","Cash / Bank Documents added Base Document","","","","(VATOnRelease) Purchase Invoice",""
"passed","Wed Jul 17 04:03:17 UTC 2024","Wed Jul 17 04:03:24 UTC 2024","7094","","Document mark/unmark for deletion","","","","(VATOnRelease) Additional Expenses",""
"passed","Wed Jul 17 02:23:12 UTC 2024","Wed Jul 17 02:23:17 UTC 2024","4319","","070 Expense report","","","","(VATOnRelease) Payment by fiscal receipt2",""
"passed","Wed Jul 17 04:01:55 UTC 2024","Wed Jul 17 04:02:02 UTC 2024","7097","","Document mark/unmark for deletion","","","","(VATOnRelease) Sales Order",""
"passed","Wed Jul 17 02:28:15 UTC 2024","Wed Jul 17 02:28:16 UTC 2024","708","","101 Change Fixed Assets Parameters","","","","(VATOnRelease) Data preparation Locations",""
"passed","Wed Jul 17 03:59:53 UTC 2024","Wed Jul 17 03:59:55 UTC 2024","2175","","Work Document Cash Payment > changes Cash flow activities","","","","(VATOnRelease) CP > Plati la stat (Impozitul pe venit)",""
"passed","Wed Jul 17 03:23:02 UTC 2024","Wed Jul 17 03:23:03 UTC 2024","333","","Settlements Adjustment check list Document","","","","(VATOnRelease) Catalog.Contracts",""
"passed","Wed Jul 17 02:46:53 UTC 2024","Wed Jul 17 02:46:56 UTC 2024","2972","","Intangible assets","","","","(VATOnRelease) Create Expense item",""
"passed","Wed Jul 17 02:41:43 UTC 2024","Wed Jul 17 02:41:46 UTC 2024","3717","","Check work Customs Declaration","","","","(VATOnRelease) Create Bank payment CUSTOM ROMANIA",""
"passed","Wed Jul 17 02:43:58 UTC 2024","Wed Jul 17 02:43:59 UTC 2024","1822","","Docs create SAve OPen Close","","","","(VATOnRelease) Purchase order",""
"passed","Wed Jul 17 04:13:00 UTC 2024","Wed Jul 17 04:13:03 UTC 2024","3035","","Y_002 Department functional option check","","","","(VATOnRelease) Bank Receipt False",""
"passed","Wed Jul 17 02:20:04 UTC 2024","Wed Jul 17 02:20:05 UTC 2024","630","","030 Purchase order create and generate Purchase invoice","","","","(VATOnRelease) Create catalog Companies objects",""
"passed","Wed Jul 17 04:13:53 UTC 2024","Wed Jul 17 04:13:54 UTC 2024","1830","","Y_002 Department functional option check","","","","(VATOnRelease) Sales Return True",""
"failed","Wed Jul 17 04:16:29 UTC 2024","Wed Jul 17 04:16:39 UTC 2024","9328","","Retail operations","","","","(VATOnRelease) Create Document Purchase Invoice on Punct de comert amanunt principal",""
"passed","Wed Jul 17 02:10:45 UTC 2024","Wed Jul 17 02:10:46 UTC 2024","1036","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""TypeOfMaterials""",""
"passed","Wed Jul 17 02:51:25 UTC 2024","Wed Jul 17 02:51:28 UTC 2024","2143","","Report cash book when operation in EUR","","","","(VATOnRelease) Cash book foreign currency",""
"passed","Wed Jul 17 02:40:41 UTC 2024","Wed Jul 17 02:41:07 UTC 2024","25509","","Check VAT limits","","","","(VATOnRelease) Check VAT limits",""
"failed","Wed Jul 17 02:54:22 UTC 2024","Wed Jul 17 02:54:28 UTC 2024","6203","","Check currency conversion for EU resident","","","","(VATOnRelease) Cash Payment Yen",""
"passed","Wed Jul 17 02:40:05 UTC 2024","Wed Jul 17 02:40:06 UTC 2024","1224","","Main menu > click open","","","","(VATOnRelease) Settings",""
"failed","Wed Jul 17 03:05:33 UTC 2024","Wed Jul 17 03:05:41 UTC 2024","8017","","Documents generate on","","","","(VATOnRelease) PI generate Purchase Return",""
"passed","Wed Jul 17 02:08:28 UTC 2024","Wed Jul 17 02:08:29 UTC 2024","1033","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""FilesVersions""",""
"passed","Wed Jul 17 02:23:08 UTC 2024","Wed Jul 17 02:23:12 UTC 2024","4722","","070 Expense report","","","","(VATOnRelease) Documents list check",""
"passed","Wed Jul 17 02:11:48 UTC 2024","Wed Jul 17 02:11:50 UTC 2024","1306","","Catalogs data export","","","","(VATOnRelease) Locations catalog",""
"passed","Wed Jul 17 02:39:22 UTC 2024","Wed Jul 17 02:39:23 UTC 2024","1000","","Main menu > click open","","","","(VATOnRelease) Advanced invoices received",""
"passed","Wed Jul 17 03:18:28 UTC 2024","Wed Jul 17 03:18:31 UTC 2024","3238","","Payment request outgoing","","","","(VATOnRelease) Payment request outgoing (Bank check)",""
"passed","Wed Jul 17 02:07:57 UTC 2024","Wed Jul 17 02:07:58 UTC 2024","1001","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""BankClassifier""",""
"passed","Wed Jul 17 04:14:17 UTC 2024","Wed Jul 17 04:14:19 UTC 2024","1629","","Y_002 Department functional option check","","","","(VATOnRelease) Inventory Reconciliation True",""
"passed","Wed Jul 17 04:12:39 UTC 2024","Wed Jul 17 04:12:42 UTC 2024","2842","","Y_002 Department functional option check","","","","(VATOnRelease) Inventory Reconciliation Fact",""
"passed","Wed Jul 17 02:10:14 UTC 2024","Wed Jul 17 02:10:15 UTC 2024","1048","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Units""",""
"passed","Wed Jul 17 03:32:59 UTC 2024","Wed Jul 17 03:33:05 UTC 2024","6308","","E-Transport filling check","","","","(VATOnRelease) Consignment note creation 24-Stocuri la dispoziția clientului (Call-off stock) - ieșire",""
"passed","Wed Jul 17 03:08:07 UTC 2024","Wed Jul 17 03:08:09 UTC 2024","2454","","Documents generate on","","","","(VATOnRelease) Advanced Invoice Received button generate document",""
"failed","Wed Jul 17 02:53:50 UTC 2024","Wed Jul 17 02:53:59 UTC 2024","8678","","Check currency conversion for EU resident","","","","(VATOnRelease) Bank Payment in EUR",""
"passed","Wed Jul 17 03:29:38 UTC 2024","Wed Jul 17 03:29:39 UTC 2024","1048","","Source document","","","","(VATOnRelease) Source document Internal invoice",""
"passed","Wed Jul 17 02:14:48 UTC 2024","Wed Jul 17 02:14:49 UTC 2024","1255","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""NoticeOfEntry""",""
"passed","Wed Jul 17 03:59:02 UTC 2024","Wed Jul 17 03:59:04 UTC 2024","2447","","Cash change CashFlowActivity avai. not availab. columns","","","","(VATOnRelease) CR Incasari de la fondatori din operatiuni de capital",""
"passed","Wed Jul 17 02:43:37 UTC 2024","Wed Jul 17 02:43:40 UTC 2024","3014","","Counterparty catalog Country filling check","","","","(VATOnRelease) Counterparty catalog Country filling check",""
"passed","Wed Jul 17 02:14:54 UTC 2024","Wed Jul 17 02:14:56 UTC 2024","1187","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""Assembly""",""
"passed","Wed Jul 17 02:37:58 UTC 2024","Wed Jul 17 02:38:08 UTC 2024","9716","","Check must be filled:Description/SKU/Code of customs/Unit/Income and expense","","","","(VATOnRelease) Products Packing",""
"passed","Wed Jul 17 04:13:06 UTC 2024","Wed Jul 17 04:13:09 UTC 2024","2848","","Y_002 Department functional option check","","","","(VATOnRelease) Payment Request Ingoing False",""
"passed","Wed Jul 17 03:29:15 UTC 2024","Wed Jul 17 03:29:18 UTC 2024","3139","","Settlements Adjustment >DR/CR","","","","(VATOnRelease) Cash receipt",""
"passed","Wed Jul 17 02:46:08 UTC 2024","Wed Jul 17 02:46:13 UTC 2024","4990","","ReportIncoming VAT display Document","","","","(VATOnRelease) Purchase Invoice",""
"passed","Wed Jul 17 02:39:50 UTC 2024","Wed Jul 17 02:39:51 UTC 2024","1021","","Main menu > click open","","","","(VATOnRelease) Incoming VAT journal",""
"passed","Wed Jul 17 02:09:17 UTC 2024","Wed Jul 17 02:09:18 UTC 2024","1204","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""TaxAuthorities""",""
"passed","Wed Jul 17 02:58:19 UTC 2024","Wed Jul 17 02:58:23 UTC 2024","4252","","CustomsDeclaration Vat filter import","","","","(VATOnRelease) Customs Declaration",""
"passed","Wed Jul 17 03:12:50 UTC 2024","Wed Jul 17 03:12:52 UTC 2024","2431","","Documents generate on","","","","(VATOnRelease) IIC  generate InventoryItemsWriteOffFromCommissioning",""
"failed","Wed Jul 17 04:10:08 UTC 2024","Wed Jul 17 04:10:22 UTC 2024","13871","","Sales AII_BR_SI_AIIR_SR_BP check DR/CR","","","","(VATOnRelease) SI_SR  2 case",""
"passed","Wed Jul 17 02:39:53 UTC 2024","Wed Jul 17 02:39:54 UTC 2024","1036","","Main menu > click open","","","","(VATOnRelease) Outgoing VAT journal",""
"passed","Wed Jul 17 02:29:50 UTC 2024","Wed Jul 17 02:30:17 UTC 2024","26180","","101 Change Fixed Assets Parameters","","","","(VATOnRelease) Fixed Assets Reconciliation and Fixed Assets Write Off",""
"passed","Wed Jul 17 02:10:42 UTC 2024","Wed Jul 17 02:10:43 UTC 2024","1078","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""Locations""",""
"passed","Wed Jul 17 02:08:01 UTC 2024","Wed Jul 17 02:08:03 UTC 2024","1228","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""ChecksKinds""",""
"passed","Wed Jul 17 02:07:58 UTC 2024","Wed Jul 17 02:07:59 UTC 2024","1029","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""BusinessCalendars""",""
"failed","Wed Jul 17 03:13:49 UTC 2024","Wed Jul 17 03:13:57 UTC 2024","7991","","Documents generate on","","","","(VATOnRelease) list P i generate OffbalanceAccounts",""
"passed","Wed Jul 17 03:59:38 UTC 2024","Wed Jul 17 03:59:40 UTC 2024","2237","","Work Document Cash Payment > changes Cash flow activities","","","","(VATOnRelease) CP > Plati in avans (Contract /Proforma) la furnizori de servicii  (Val)",""
"passed","Wed Jul 17 02:51:08 UTC 2024","Wed Jul 17 02:51:10 UTC 2024","2018","","Rapoarte Contabile","","","","(VATOnRelease) Opening Rapoart Balanta de verificare",""
"passed","Wed Jul 17 02:40:12 UTC 2024","Wed Jul 17 02:40:13 UTC 2024","1020","","Main menu > click open","","","","(VATOnRelease) Routine operations of closing month",""
"passed","Wed Jul 17 02:33:54 UTC 2024","Wed Jul 17 02:33:57 UTC 2024","2659","","210 Catalogs new item creation","","","","(VATOnRelease) Taxes catalog",""
"passed","Wed Jul 17 02:15:09 UTC 2024","Wed Jul 17 02:15:11 UTC 2024","1225","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""InventoryTransfer""",""
"passed","Wed Jul 17 02:20:32 UTC 2024","Wed Jul 17 02:20:32 UTC 2024","812","","030 Purchase order create and generate Purchase invoice","","","","(VATOnRelease) Related documents check",""
"passed","Wed Jul 17 02:15:22 UTC 2024","Wed Jul 17 02:15:23 UTC 2024","1017","","002 Smoke tests documents","","","","(VATOnRelease) List form opening ""GeneralJournalEntry""",""
"passed","Wed Jul 17 02:09:16 UTC 2024","Wed Jul 17 02:09:17 UTC 2024","1033","","001 Smoke Tests Catalogs","","","","(VATOnRelease) List form opening ""TaxAuthorities""",""
"passed","Wed Jul 17 02:51:14 UTC 2024","Wed Jul 17 02:51:16 UTC 2024","1909","","Rapoarte Contabile","","","","(VATOnRelease) Opening Rapoart Analyza Contului",""
"passed","Wed Jul 17 02:15:14 UTC 2024","Wed Jul 17 02:15:15 UTC 2024","1017","","002 Smoke tests documents","","","","(VATOnRelease) Object form opening ""ChangeIntangibleAssetsParameters""",""
"passed","Wed Jul 17 03:47:57 UTC 2024","Wed Jul 17 03:48:48 UTC 2024","50622","","BD available not available columns","","","","(VATOnRelease) BP Plati la stat (Impozitul pe venit)",""
"passed","Wed Jul 17 04:02:49 UTC 2024","Wed Jul 17 04:02:56 UTC 2024","7118","","Document mark/unmark for deletion","","","","(VATOnRelease) Purchase Invoice",""
"passed","Wed Jul 17 04:07:47 UTC 2024","Wed Jul 17 04:07:47 UTC 2024","594","","AIR>BP>PI>PR>BR>check DR\CR","","","","(VATOnRelease) Vat payer status",""
"passed","Wed Jul 17 03:57:41 UTC 2024","Wed Jul 17 03:57:44 UTC 2024","2706","","BankReceipt change cash flow activity","","","","(VATOnRelease) BR> Incasari Numerar de la Magazine / Puncte de comerț Amanunt  (Cantitativ)",""
"passed","Wed Jul 17 02:46:07 UTC 2024","Wed Jul 17 02:46:08 UTC 2024","1084","","ReportIncoming VAT display Document","","","","(VATOnRelease) Accounting Documents",""
"passed","Wed Jul 17 02:39:43 UTC 2024","Wed Jul 17 02:39:44 UTC 2024","1208","","Main menu > click open","","","","(VATOnRelease) Fixed assets book",""
"failed","Wed Jul 17 04:17:18 UTC 2024","Wed Jul 17 04:17:28 UTC 2024","9957","","Retail operations","","","","(VATOnRelease) GoodsWriteOffFromRetail Not Post",""
"passed","Wed Jul 17 02:38:08 UTC 2024","Wed Jul 17 02:38:15 UTC 2024","7103","","Check must be filled:Description/SKU/Code of customs/Unit/Income and expense","","","","(VATOnRelease) Products Advance expenses",""
"passed","Wed Jul 17 02:56:53 UTC 2024","Wed Jul 17 02:57:06 UTC 2024","12633","","Check currency conversion for EU resident","","","","(VATOnRelease) deletion all",""
"failed","Wed Jul 17 03:24:08 UTC 2024","Wed Jul 17 03:24:17 UTC 2024","9614","","Settlements Adjustment check list Document","","","","(VATOnRelease) Settlements Adjustment DR/ Notice of entry 408.1 KR/ 418.1 Exit notice",""
"passed","Wed Jul 17 04:13:44 UTC 2024","Wed Jul 17 04:13:46 UTC 2024","2025","","Y_002 Department functional option check","","","","(VATOnRelease) Report Details book of materials etc False",""
"passed","Wed Jul 17 03:15:00 UTC 2024","Wed Jul 17 03:15:01 UTC 2024","1130","","Purchase Invoices generate documents","","","","(VATOnRelease) Purchase Invoices generate Expense report",""
"failed","Wed Jul 17 04:10:26 UTC 2024","Wed Jul 17 04:10:34 UTC 2024","7959","","Sales AII_BR_SI_AIIR_SR_BP check DR/CR","","","","(VATOnRelease) Sales Invoice> 2 Sales Return",""
"passed","Wed Jul 17 02:09:15 UTC 2024","Wed Jul 17 02:09:16 UTC 2024","1157","","001 Smoke Tests Catalogs","","","","(VATOnRelease) Object form opening ""DocumentTypes""",""
"passed","Wed Jul 17 03:58:42 UTC 2024","Wed Jul 17 03:58:44 UTC 2024","2628","","Cash change CashFlowActivity avai. not availab. columns","","","","(VATOnRelease) CP Plati la stat (Vama)",""
